dataset_id,reporting_year,source_system,reporting_entity,number_of_facilities,number_of_states,facilities_in_ACT,facilities_in_NSW,facilities_in_NT,facilities_in_QLD,facilities_in_SA,facilities_in_TAS,facilities_in_VIC,facilities_in_WA,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,scope1_imputed,scope2_imputed,total_imputed,intensity_imputed
ID0083,2022,NGER,METKA EGN AUSTRALIA HOLDINGS PTY LTD,3,1,0,3,0,0,0,0,0,0,624175.0,173382.0,0.0,606.0,606,0.0034951725092570163,False,False,False,False
ID0083,2022,NGER,METZ HOLDCO PTY LTD,1,1,0,1,0,0,0,0,0,0,852789.0,236886.0,75.0,1205.0,1280,0.0054034430063406025,False,False,False,False
ID0083,2022,NGER,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,1580003.0,438890.0,25.0,843.0,868,0.001977716512110096,False,False,False,False
ID0083,2022,NGER,MOORABOOL WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,1492122.0,414478.0,23.0,790.0,813,0.0019615033849806262,False,False,False,False
ID0083,2022,NGER,MOREE HOLDINGS CO PTY LTD,1,1,0,0,0,0,1,0,0,0,486836.0,135232.0,28.0,625.0,653,0.004828738760056791,False,False,False,False
ID0083,2022,NGER,MOURA SOLAR FARM HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,272160.0,75600.0,105.0,736.0,841,0.011124338624338625,False,False,False,False
ID0083,2022,NGER,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,804949.0,223597.0,55.0,187.0,242,0.001082304324297732,False,False,False,False
ID0083,2022,NGER,MURRA WARRA II PROJECT CO PTY LTD,1,1,0,0,0,0,0,0,1,0,2020049.0,561125.0,184.0,1112.0,1296,0.0023096458008465136,False,False,False,False
ID0083,2022,NGER,MURRA WARRA PROJECT CO PTY LTD,1,1,0,0,0,0,0,0,1,0,2145573.0,595993.0,171.0,562.0,733,0.0012298802167139548,False,False,False,False
ID0083,2022,NGER,NEOEN AUSTRALIA PTY. LTD.,14,5,0,4,0,2,4,0,3,1,10708424.0,2974561.0,2124.0,33223.0,35347,0.011883098043711324,False,False,False,False
ID0083,2022,NGER,NEWGEN KWINANA HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,5250052.0,1458348.0,583120.0,911.0,584031,0.40047437237202643,False,False,False,False
ID0083,2022,NGER,NRG VICTORIA I PTY LTD,1,1,0,0,0,1,0,0,0,0,23735141.0,6593095.0,6433252.0,48193.0,6481445,0.9830656163759206,False,False,False,False
ID0083,2022,NGER,OAKEY 1 NEW HOLDCO PTY LTD,1,1,0,0,0,1,0,0,0,0,176404.0,49001.0,0.0,0.0,0,0.0,False,False,False,False
ID0083,2022,NGER,ORIGIN ENERGY LIMITED,14,4,0,4,0,3,2,0,5,0,56326135.0,15646148.0,12921689.0,237386.0,13159075,0.8410424725625758,False,False,False,False
ID0083,2022,NGER,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,1,1,0,0,0,0,0,1,0,0,1320287.0,366746.0,28.0,125.0,153,0.000417182464157755,False,False,False,False
ID0083,2022,NGER,PALISADE SOLAR 1 PTY LTD,1,1,0,0,0,1,0,0,0,0,877604.0,243779.0,49.0,629.0,678,0.0027812075691507473,False,False,False,False
ID0083,2022,NGER,PALISADE WATERLOO HOLDINGS PTY LTD,1,1,0,0,0,0,1,0,0,0,1308013.0,363337.0,38.0,143.0,181,0.0004981601103108134,False,False,False,False
ID0083,2022,NGER,PEAK RENEWABLES HOLDINGS PTY LTD,5,3,0,3,0,0,1,0,1,0,3327784.0,924385.0,178.0,91.0,269,0.00029100428933831685,False,False,False,False
ID0083,2022,NGER,PIONEER SAIL HOLDINGS PTY LIMITED,7,3,0,0,0,1,0,0,2,4,40709138.0,11308094.0,10854024.0,8304.0,10862328,0.9605799173583099,False,False,False,False
ID0083,2022,NGER,PORT ADELAIDE ENERGY PTY LTD,1,1,0,0,0,0,1,0,0,0,90141.0,25039.0,18439.0,635.0,19074,0.7617716362474539,False,False,False,False
ID0083,2022,NGER,POWER AND WATER CORPORATION,56,1,0,0,56,0,0,0,0,0,497661.0,138239.0,89497.0,0.0,89497,0.6474077503454163,False,False,False,False
ID0083,2022,NGER,POWER GENERATION CORPORATION,8,1,0,0,8,0,0,0,0,0,5311625.0,1475452.0,890129.0,0.0,890129,0.6032924147989904,False,False,False,False
ID0083,2022,NGER,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,1,1,0,0,0,0,0,0,1,0,74959.0,20822.0,19184.0,9431.0,28615,1.3742676015752568,False,False,False,False
ID0083,2022,NGER,PS RENEWABLE ENERGY HOLDINGS PTY LTD,5,2,4,0,0,0,0,0,1,0,665200.0,184778.0,0.0,147.0,147,0.0007955492536990335,False,False,False,False
ID0083,2022,NGER,QGC UPSTREAM INVESTMENTS PTY LTD,1,1,0,0,0,1,0,0,0,0,379879.0,105522.0,47941.0,4452.0,52393,0.496512575576657,False,False,False,False
ID0083,2022,NGER,QGIF SWAN HOLDCO PTY LTD,12,2,0,0,0,0,0,0,3,9,635966.0,176657.0,72162.0,14.0,72176,0.40856575171094267,False,False,False,False
ID0083,2022,NGER,QS MAPS HOLDINGS NO. 3 PTY LTD,4,2,0,0,0,0,2,0,2,0,243763.0,67712.0,0.0,140.0,140,0.00206758034026465,False,False,False,False
ID0083,2022,NGER,RATCH - AUSTRALIA CORPORATION PTY LTD,8,5,0,1,0,4,1,0,1,1,7444035.0,2067788.0,555252.0,6434.0,561686,0.27163616386205935,False,False,False,False
ID0083,2022,NGER,REGIONAL POWER CORPORATION,15,1,0,0,0,0,0,0,0,15,294245.0,81735.0,45959.0,11.0,45970,0.5624273567015354,False,False,False,False
ID0083,2022,NGER,RIO TINTO LIMITED,4,1,0,0,0,0,0,0,0,4,6614225.0,1837285.0,1011897.0,0.0,1011897,0.550756687177003,False,False,False,False
ID0083,2022,NGER,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,781833.0,217176.0,35.0,0.0,35,0.0001611596124802004,False,False,False,False
ID0083,2022,NGER,RWE RENEWABLES AUSTRALIA PTY LTD,1,1,0,1,0,0,0,0,0,0,1597543.0,443762.0,101.0,2306.0,2407,0.005424078672802087,False,False,False,False
ID0083,2022,NGER,SALT CREEK WIND FARM PTY LTD,1,1,0,0,0,0,0,0,1,0,512989.0,142497.0,37.0,361.0,398,0.0027930412570089194,False,False,False,False
ID0083,2022,NGER,SANTOS LIMITED,1,1,0,1,0,0,0,0,0,0,517213.0,143670.0,81776.0,4.0,81780,0.569221131760284,False,False,False,False
ID0083,2022,NGER,SEBASTOPOL HOLDINGS CO PTY LTD,1,1,0,1,0,0,0,0,0,0,709168.0,196991.0,18.0,0.0,18,9.137473285581574e-05,False,False,False,False
ID0083,2022,NGER,SENTIENT IMPACT GROUP PTY LTD,6,4,2,0,0,2,0,0,1,1,534758.0,148544.0,35.0,273.0,308,0.0020734597156398106,False,False,False,False
ID0083,2022,NGER,SEV.EN GLOBAL INVESTMENTS PTY LTD,1,1,0,1,0,0,0,0,0,0,25169519.0,6991533.0,6905352.0,69283.0,6974635,0.99758307655846,False,False,False,False
ID0083,2022,NGER,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,3,2,0,0,0,2,0,0,0,1,2261755.0,628265.0,305334.0,4852.0,310186,0.49371841500003977,False,False,False,False
ID0083,2022,NGER,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,3,1,0,0,0,0,0,3,0,0,3608405.0,1002335.0,417.0,345.0,762,0.0007602248749170687,False,False,False,False
ID0083,2022,NGER,SNOWTOWN WIND FARM PTY LTD,1,1,0,0,0,0,1,0,0,0,1115915.0,309976.0,126.0,207.0,333,0.0010742767181975378,False,False,False,False
ID0083,2022,NGER,SNOWY HYDRO LIMITED,7,3,0,3,0,0,2,0,2,0,18414170.0,5115047.0,242289.0,509824.0,752113,0.14703931361725514,False,False,False,False
ID0083,2022,NGER,SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,1,1,0,1,0,0,0,0,0,0,703691.0,195470.0,11.0,615.0,626,0.003202537473781143,False,False,False,False
ID0083,2022,NGER,SPIC PACIFIC ENERGY PTY LTD,14,5,0,2,0,1,1,0,9,1,6632239.0,1842288.0,785.0,3778.0,4563,0.0024768114431619813,False,False,False,False
ID0083,2022,NGER,SRV AGWF PTY LTD,1,1,0,0,0,0,0,0,0,1,308819.0,85783.0,22.0,47.0,69,0.0008043551752678269,False,False,False,False
ID0083,2022,NGER,STANWELL CORPORATION LIMITED,3,1,0,0,0,3,0,0,0,0,75510238.0,20975066.0,18286288.0,51029.0,18337317,0.8742435899844129,False,False,False,False
ID0083,2022,NGER,STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,5464484.0,1517912.0,160.0,4896.0,5056,0.003330891382372628,False,False,False,False
ID0083,2022,NGER,SUN AUSTRALIA HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,850438.0,236233.0,30.0,324.0,354,0.0014985205284613072,False,False,False,False
ID0083,2022,NGER,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,1,1,0,1,0,0,0,0,0,0,1338531.0,371814.0,30.0,4301.0,4331,0.011648297266913027,False,False,False,False
ID0083,2022,NGER,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,1,1,0,0,0,1,0,0,0,0,95222.0,26451.0,14816.0,0.0,14816,0.560130051793883,False,False,False,False
ID0083,2022,NGER,THE TRUSTEE FOR GRSF TRUST,1,1,0,0,0,0,0,0,0,1,343078.0,95299.0,7.0,150.0,157,0.0016474464579901153,False,False,False,False
ID0083,2022,NGER,THE TRUSTEE FOR GUNNEDAH ASSET TRUST,1,1,0,1,0,0,0,0,0,0,648000.0,180000.0,0.0,0.0,0,0.0,False,False,False,False
ID0083,2022,NGER,THE TRUSTEE FOR SUNTOP ASSET TRUST,1,1,0,1,0,0,0,0,0,0,1076400.0,299000.0,0.0,0.0,0,0.0,False,False,False,False
ID0083,2022,NGER,TINSEL BIDCO PTY LTD,2,1,0,0,0,0,2,0,0,0,3138794.0,871888.0,62.0,168.0,230,0.0002637953498614501,False,False,False,False
ID0083,2022,NGER,TOTALENERGIES RENEWABLES AUSTRALIA PTY LTD,1,1,0,0,0,0,0,0,1,0,941355.0,261488.0,145.0,4083.0,4228,0.01616900201921312,False,False,False,False
ID0083,2022,NGER,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,5,1,0,0,0,0,0,0,0,5,5753302.0,1598140.0,855320.0,0.0,855320,0.535197166706296,False,False,False,False
ID0083,2022,NGER,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,1,1,0,0,0,0,1,0,0,0,585408.0,162613.0,75.0,366.0,441,0.0027119602983771284,False,False,False,False
ID0083,2022,NGER,W.H. HECK & SONS PROPRIETARY LIMITED,1,1,0,0,0,1,0,0,0,0,116882.0,32467.0,1439.0,1099.0,2538,0.07817168201558505,False,False,False,False
ID0083,2022,NGER,WATER CORPORATION,2,1,0,0,0,0,0,0,0,2,17675.0,4910.0,4029.0,0.0,4029,0.8205702647657841,False,False,False,False
ID0083,2022,NGER,WEST WYALONG HOLDCO 2 PTY LTD,1,1,0,1,0,0,0,0,0,0,220541.0,61261.0,234.0,388.0,622,0.010153278594864595,False,False,False,False
ID0083,2022,NGER,WILD CATTLE HILL PTY LTD,1,1,0,0,0,0,0,1,0,0,1541736.0,428260.0,110.0,158.0,268,0.0006257880726661374,False,False,False,False
ID0083,2022,NGER,WINTON HOLDINGS CO PTY. LTD.,1,1,0,0,0,0,0,0,1,0,542379.0,150661.0,33.0,0.0,33,0.00021903478670657966,False,False,False,False
ID0083,2022,NGER,WIRTGEN ENERGY GLENROWAN PTY. LTD,1,1,0,0,0,0,0,0,1,0,775051.0,215292.0,60.0,573.0,633,0.0029401928543559444,False,False,False,False
ID0083,2022,NGER,WOOLOOGA HOLDCO 2 PTY LTD,1,1,0,0,0,1,0,0,0,0,764380.0,212328.0,240.0,2151.0,2391,0.011260879394144907,False,False,False,False
ID0083,2022,NGER,YARA AUSTRALIA PTY LTD,1,1,0,0,0,0,0,0,0,1,79640.0,22122.0,15999.0,0.0,15999,0.7232167073501492,False,False,False,False
ID0083,2022,NGER,YATPOOL SOLAR FARM HOLDCO PTY LTD,1,1,0,0,0,0,0,0,1,0,550977.0,153049.0,0.0,387.0,387,0.002528601951009154,False,False,False,False
ID0243,2023,NGER,ACCIONA ENERGY OCEANIA PTY LTD,5,3,0,1,0,0,1,0,3,0,4973124.0,1381423.0,594.0,3860.0,4454,0.0032242115557653233,False,False,False,False
ID0243,2023,NGER,ACEN AUSTRALIA PTY LTD,1,1,0,1,0,0,0,0,0,0,2960424.0,822340.0,53.0,4108.0,4161,0.005059950871902133,False,False,False,False
ID0243,2023,NGER,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,570193.0,158387.0,0.0,515.0,515,0.0032515294815862413,False,False,False,False
ID0243,2023,NGER,AGL ENERGY LIMITED,30,5,0,8,0,1,7,0,13,1,134540171.0,37372269.0,32840738.0,244967.0,33085705,0.8853009433277921,False,False,False,False
ID0243,2023,NGER,ALCOA AUSTRALIAN HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,5470233.0,1519509.0,1191948.0,229.0,1192177,0.7845804138047224,False,False,False,False
ID0243,2023,NGER,PIONEER SAIL HOLDINGS PTY LIMITED,5,3,0,0,0,1,0,0,2,2,37729987.0,10480552.0,10331670.0,6772.0,10338442,0.9864405996936039,False,False,False,False
ID0243,2023,NGER,AMP AUSTRALIA HOLDINGS PTY LTD,1,1,0,1,0,0,0,0,0,0,694749.0,192986.0,75.0,902.0,977,0.005062543396930347,False,False,False,False
ID0243,2023,NGER,AMP ENERGY AUSTRALIA 1-1 PTY LTD,1,1,0,1,0,0,0,0,0,0,115069.0,31963.0,37.0,458.0,495,0.015486656446516284,False,False,False,False
ID0243,2023,NGER,APA INFRASTRUCTURE LIMITED,9,2,0,0,0,3,0,0,0,6,14387603.0,3996556.0,1361331.0,1304.0,1362635,0.34095230993885733,False,False,False,False
ID0243,2023,NGER,ARROW ENERGY HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,1296561.0,360156.0,209697.0,4459.0,214156,0.5946201090638501,False,False,False,False
ID0243,2023,NGER,ATCO AUSTRALIA PTY LTD,2,2,0,0,0,0,1,0,0,1,1627435.0,452065.0,210038.0,2697.0,212735,0.47058498224812806,False,False,False,False
ID0243,2023,NGER,ATMOS QUEENSLAND SOLAR PTY LTD,4,1,0,0,0,4,0,0,0,0,2375096.0,659749.0,237.0,1166.0,1403,0.002126566315371452,False,False,False,False
ID0243,2023,NGER,ATMOS TOPCO PTY LTD,3,2,0,1,0,0,0,0,2,0,1702506.0,472918.0,103.0,1242.0,1345,0.002844044844983697,False,False,False,False
ID0243,2023,NGER,AWF AUS HOLD OP CO PTY LTD,1,1,0,0,0,0,0,0,1,0,1688147.0,468930.0,101.0,787.0,888,0.0018936728296334207,False,False,False,False
ID0243,2023,NGER,BALD HILLS WF HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,1,0,1154820.0,320783.0,40.0,619.0,659,0.0020543482665851993,False,False,False,False
ID0243,2023,NGER,BANPU AUSTRALIA CO. PTY LTD,2,1,0,2,0,0,0,0,0,0,865347.0,240374.0,73.0,711.0,784,0.0032615840315508332,False,False,False,False
ID0243,2023,NGER,BEI WWF PTY LTD,1,1,0,0,0,0,0,0,0,1,2267764.0,629934.0,178.0,522.0,700,0.0011112275254232984,False,False,False,False
ID0243,2023,NGER,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,3,1,0,3,0,0,0,0,0,0,2685275.0,745910.0,83.0,1687.0,1770,0.002372940435173144,False,False,False,False
ID0243,2023,NGER,BHP GROUP LIMITED,1,1,0,0,0,0,0,0,0,1,2900898.0,805805.0,347643.0,0.0,347643,0.43142323514994324,False,False,False,False
ID0243,2023,NGER,BLUEWATERS POWER 1 PTY LTD,1,1,0,0,0,0,0,0,0,1,5463442.0,1517623.0,1352311.0,900.0,1353211,0.8916647942209627,False,False,False,False
ID0243,2023,NGER,BLUEWATERS POWER 2 PTY LTD,1,1,0,0,0,0,0,0,0,1,4933350.0,1370375.0,1238252.0,1835.0,1240087,0.9049252941713035,False,False,False,False
ID0243,2023,NGER,C S ENERGY LIMITED,4,1,0,0,0,4,0,0,0,0,37923150.0,10534208.0,9200731.0,37940.0,9238671,0.8770161933388823,False,False,False,False
ID0243,2023,NGER,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,6,1,0,0,0,0,6,0,0,0,350736.0,97427.0,17.0,95.0,112,0.0011495786588933252,False,False,False,False
ID0243,2023,NGER,CAPE BYRON MANAGEMENT PTY LTD,2,1,0,2,0,0,0,0,0,0,1079653.0,299904.0,8665.0,3283.0,11948,0.039839415279556124,False,False,False,False
ID0243,2023,NGER,CBWF HOLDINGS PTY LIMITED,1,1,0,0,0,0,0,0,1,0,265764.0,73823.0,27.0,83.0,110,0.001490050526258754,False,False,False,False
ID0243,2023,NGER,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,1,1,0,1,0,0,0,0,0,0,1559750.0,433264.0,58.0,398.0,456,0.0010524760884818493,False,False,False,False
ID0243,2023,NGER,CHERRY TREE HOLD CO PTY LTD,1,1,0,0,0,0,0,0,1,0,634818.0,176338.0,20.0,451.0,471,0.002671006816454763,False,False,False,False
ID0243,2023,NGER,HOCHTIEF AUSTRALIA HOLDINGS LIMITED,1,1,0,0,0,0,0,0,1,0,311418.0,86505.0,5.0,838.0,843,0.009745101439223166,False,False,False,False
ID0243,2023,NGER,CLARE SOLAR FARM HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,546410.0,151781.0,65.0,706.0,771,0.005079687180872441,False,False,False,False
ID0243,2023,NGER,CLEANCO QUEENSLAND LIMITED,4,1,0,0,0,4,0,0,0,0,7065897.0,1962749.0,254126.0,691029.0,945155,0.4815465451771979,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,314065.0,87240.0,14.0,82.0,96,0.0011004126547455295,False,False,False,False
ID0243,2023,NGER,CWF HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,2306166.0,640602.0,164.0,821.0,985,0.0015376161797808936,False,False,False,False
ID0243,2023,NGER,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,1,1,1,0,0,0,0,0,0,0,122875.0,34132.0,0.0,148.0,148,0.004336106879174967,False,False,False,False
ID0243,2023,NGER,DUNDONNELL WIND FARM PTY LTD,1,1,0,0,0,0,0,0,1,0,3167240.0,879789.0,222.0,2334.0,2556,0.0029052420523557354,False,False,False,False
ID0243,2023,NGER,EDIFY GROUP HOLDINGS PTY LTD,7,3,0,4,1,0,0,0,2,0,2915033.0,809731.0,238.0,10938.0,11176,0.013802114529393094,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,874478.0,242911.0,130954.0,56.0,131010,0.5393333360778227,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,129308.0,35919.0,20435.0,14.0,20449,0.569308722403185,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,1318313.0,366198.0,238655.0,57.0,238712,0.6518659304529244,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,517091.0,143637.0,80445.0,27.0,80472,0.5602456191649784,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,50029.0,13897.0,4960.0,0.0,4960,0.35691156364683024,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,540904.0,150251.0,12108.0,47.0,12155,0.08089796407345043,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,54803.0,15223.0,1161.0,1.0,1162,0.07633186625500887,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,72154.0,20043.0,2007.0,4.0,2011,0.1003342812952153,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,210080.0,58355.0,3901.0,16.0,3917,0.06712363979093479,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,1830812.0,508559.0,253910.0,0.0,253910,0.49927343730029355,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,743372.0,206492.0,120933.0,20.0,120953,0.5857515061116169,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,2296399.0,637889.0,365552.0,29.0,365581,0.5731106822660369,False,False,False,False
ID0243,2023,NGER,ELECTRICITY GENERATION AND RETAIL CORPORATION,14,1,0,0,0,0,0,0,0,14,23091682.0,6414356.0,5361892.0,9675.0,5371567,0.837428886079912,False,False,False,False
ID0243,2023,NGER,ELECTRICITY NETWORKS CORPORATION,1,1,0,0,0,0,0,0,0,1,1811.0,503.0,363.0,0.0,363,0.7216699801192843,False,False,False,False
ID0243,2023,NGER,POTENTIA ENERGY GROUP PTY LTD,3,2,0,0,0,0,2,0,1,0,1686086.0,468357.0,42.0,0.0,42,8.967518367399227e-05,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,123516.0,34310.0,17937.0,0.0,17937,0.5227921888662198,False,False,False,False
ID0243,2023,NGER,ENERGY QUEENSLAND LIMITED,41,2,0,0,0,40,0,0,1,0,572829.0,159119.0,98301.0,753.0,99054,0.6225152244546535,False,False,False,False
ID0243,2023,NGER,ENERGYAUSTRALIA HOLDINGS LIMITED,8,3,0,2,0,0,1,0,5,0,56153060.0,15598072.0,16473489.0,198355.0,16671844,1.06884004638522,False,False,False,False
ID0243,2023,NGER,ESSENTIAL ENERGY,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,,False,False,False,False
ID0243,2023,NGER,EWP AUSTRALIA PTY LTD,1,1,0,0,0,1,0,0,0,0,1069886.0,297190.0,58.0,2676.0,2734,0.009199502002086208,False,False,False,False
ID0243,2023,NGER,FENGATE EXMOUTH ENERGY SPV PTY LTD,1,1,0,0,0,0,0,0,0,1,99683.0,27690.0,19633.0,0.0,19633,0.7090285301552908,False,False,False,False
ID0243,2023,NGER,FINLEY SOLAR HOLDINGS PTY LTD,1,1,0,1,0,0,0,0,0,0,980919.0,272477.0,0.0,843.0,843,0.0030938391130260535,False,False,False,False
ID0243,2023,NGER,FORTESCUE LTD,1,1,0,0,0,0,0,0,0,1,2270675.0,630743.0,316859.0,0.0,316859,0.5023583297793237,False,False,False,False
ID0243,2023,NGER,FS OAKEY 2 PTY LTD,1,1,0,0,0,1,0,0,0,0,358328.0,99536.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,GENEX POWER LIMITED,2,2,0,1,0,1,0,0,0,0,799745.0,222152.0,0.0,1742.0,1742,0.007841477907018618,False,False,False,False
ID0243,2023,NGER,GENTARI RENEWABLES AUSTRALIA PTY LTD,2,2,0,0,0,1,0,0,1,0,1018350.0,282875.0,227.0,4701.0,4928,0.017421122403888642,False,False,False,False
ID0243,2023,NGER,GENUITY PTY LTD,2,1,0,0,0,2,0,0,0,0,23958118.0,6655033.0,5566572.0,15449.0,5582021,0.8387668400742716,False,False,False,False
ID0243,2023,NGER,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,8,4,1,2,0,0,0,0,4,1,3263507.0,906530.0,3055.0,3790.0,6845,0.007550770520556407,False,False,False,False
ID0243,2023,NGER,GOLDFIELDS POWER PTY LTD,1,1,0,0,0,0,0,0,0,1,103595.0,28776.0,19164.0,0.0,19164,0.6659716430358632,False,False,False,False
ID0243,2023,NGER,GOONUMBLA HOLDINGS CO PTY. LTD.,1,1,0,1,0,0,0,0,0,0,524245.0,145624.0,17.0,390.0,407,0.0027948689776410482,False,False,False,False
ID0243,2023,NGER,HUGHENDEN SOLAR FARM HOLDCO PTY LTD,1,1,0,0,0,1,0,0,0,0,98614.0,27393.0,0.0,376.0,376,0.013726134413901362,False,False,False,False
ID0243,2023,NGER,HYDRO POWER PTY. LIMITED,2,1,0,2,0,0,0,0,0,0,257209.0,71447.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,HYDRO-ELECTRIC CORPORATION,31,1,0,0,0,0,0,31,0,0,28235850.0,7843292.0,122334.0,6466.0,128800,0.016421676000332515,False,False,False,False
ID0243,2023,NGER,IBERDROLA AUSTRALIA LIMITED,10,3,0,5,0,0,4,0,0,1,9784393.0,2717888.0,59369.0,7640.0,67009,0.024654805496032214,False,False,False,False
ID0243,2023,NGER,INTERA HOLD (T) PTY LTD,1,1,0,0,0,1,0,0,0,0,902389.0,250664.0,45.0,677.0,722,0.002880349790955223,False,False,False,False
ID0243,2023,NGER,KENNEDY ENERGY PARK HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,637017.0,176949.0,54.0,110.0,164,0.0009268207223550288,False,False,False,False
ID0243,2023,NGER,KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,1,1,0,0,0,0,0,0,1,0,451831.0,125509.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,LAL LAL WIND FARMS NOM CO PTY LIMITED,1,1,0,0,0,0,0,0,1,0,1692969.0,470269.0,130.0,2275.0,2405,0.005114094273702924,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,187132.0,51981.0,4002.0,4.0,4006,0.07706662049595045,False,False,False,False
ID0243,2023,NGER,LGI LIMITED,7,2,1,0,0,6,0,0,0,0,334004.0,92779.0,9761.0,15.0,9776,0.10536867178995246,False,False,False,False
ID0243,2023,NGER,LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,1,1,0,0,0,1,0,0,0,0,369239.0,102566.0,36.0,1150.0,1186,0.011563286079207535,False,False,False,False
ID0243,2023,NGER,LILYVALE HOLDINGS CO PTY. LTD.,1,1,0,0,0,1,0,0,0,0,606944.0,168595.0,57.0,573.0,630,0.0037367656217562797,False,False,False,False
ID0243,2023,NGER,LINCOLN GAP OPERATIONS PTY LTD,1,1,0,0,0,0,1,0,0,0,2197170.0,610325.0,39.0,4312.0,4351,0.007128988653586204,False,False,False,False
ID0243,2023,NGER,LMS ENERGY PTY LTD,34,7,0,8,1,6,4,4,8,3,1972689.0,547969.0,40461.0,111.0,40572,0.07404068478326328,False,False,False,False
